,index,season,seasonNumber,series,episode,inCompetition,chef,challengeType,outcome,rating
2117,2117,Charleston,14,US,7,0,Annie P.,Sudden Death Quickfire,,
2118,2118,Charleston,14,US,7,0,BJ S.,Sudden Death Quickfire,,
2119,2119,Charleston,14,US,7,0,Gerald S.,Sudden Death Quickfire,,
2120,2120,Charleston,14,US,7,0,Sam T.,Sudden Death Quickfire,,
2121,2121,Charleston,14,US,7,0,Silvia B.,Sudden Death Quickfire,,
2122,2122,Charleston,14,US,7,1,Brooke W.,Elimination,IN,
2123,2123,Charleston,14,US,7,1,Casey T.,Elimination,IN,
2124,2124,Charleston,14,US,7,1,Emily H.,Elimination,LOW,
2125,2125,Charleston,14,US,7,1,Jamie Ly.,Elimination,OUT,
2126,2126,Charleston,14,US,7,1,John T.,Elimination,LOW,
2127,2127,Charleston,14,US,7,1,Katsuji T.,Elimination,IN,
2128,2128,Charleston,14,US,7,1,Sheldon S.,Elimination,HIGH,
2129,2129,Charleston,14,US,7,1,Shirley C.,Elimination,WIN,
2130,2130,Charleston,14,US,7,1,Sylva S.,Elimination,HIGH,
2131,2131,Charleston,14,US,7,0,Amanda B.,Elimination,,
2132,2132,Charleston,14,US,7,0,Annie P.,Elimination,,
2133,2133,Charleston,14,US,7,0,BJ S.,Elimination,,
2134,2134,Charleston,14,US,7,0,Gerald S.,Elimination,,
2135,2135,Charleston,14,US,7,0,Jim S.,Elimination,,
2136,2136,Charleston,14,US,7,0,Sam T.,Elimination,,
2137,2137,Charleston,14,US,7,0,Silvia B.,Elimination,,
2138,2138,Charleston,14,US,8,1,Brooke W.,Elimination,WIN,
2139,2139,Charleston,14,US,8,1,Casey T.,Elimination,LOW,
2140,2140,Charleston,14,US,8,1,Emily H.,Elimination,HIGH,
2141,2141,Charleston,14,US,8,1,John T.,Elimination,LOW,
2142,2142,Charleston,14,US,8,1,Katsuji T.,Elimination,OUT,
2143,2143,Charleston,14,US,8,1,Sheldon S.,Elimination,LOW,
2144,2144,Charleston,14,US,8,1,Shirley C.,Elimination,HIGH,
2145,2145,Charleston,14,US,8,1,Sylva S.,Elimination,HIGH,
2146,2146,Charleston,14,US,8,0,Amanda B.,Elimination,,
2147,2147,Charleston,14,US,8,0,Annie P.,Elimination,,
2148,2148,Charleston,14,US,8,0,BJ S.,Elimination,,
2149,2149,Charleston,14,US,8,0,Gerald S.,Elimination,,
2150,2150,Charleston,14,US,8,0,Jamie Ly.,Elimination,,
2151,2151,Charleston,14,US,8,0,Jim S.,Elimination,,
2152,2152,Charleston,14,US,8,0,Sam T.,Elimination,,
2153,2153,Charleston,14,US,8,0,Silvia B.,Elimination,,
2154,2154,Charleston,14,US,9,1,Brooke W.,Quickfire,WIN,
2155,2155,Charleston,14,US,9,1,Casey T.,Quickfire,HIGH,
2156,2156,Charleston,14,US,9,1,Emily H.,Quickfire,LOW,
2157,2157,Charleston,14,US,9,1,John T.,Quickfire,IN,
2158,2158,Charleston,14,US,9,1,Sheldon S.,Quickfire,HIGH,
2159,2159,Charleston,14,US,9,1,Shirley C.,Quickfire,LOW,
2160,2160,Charleston,14,US,9,1,Sylva S.,Quickfire,LOW,
2161,2161,Charleston,14,US,9,0,Amanda B.,Quickfire,,
2162,2162,Charleston,14,US,9,0,Annie P.,Quickfire,,
2163,2163,Charleston,14,US,9,0,BJ S.,Quickfire,,
2164,2164,Charleston,14,US,9,0,Gerald S.,Quickfire,,
2165,2165,Charleston,14,US,9,0,Jamie Ly.,Quickfire,,
2166,2166,Charleston,14,US,9,0,Jim S.,Quickfire,,
2167,2167,Charleston,14,US,9,0,Katsuji T.,Quickfire,,
2168,2168,Charleston,14,US,9,0,Sam T.,Quickfire,,
2169,2169,Charleston,14,US,9,0,Silvia B.,Quickfire,,
2170,2170,Charleston,14,US,9,1,Brooke W.,Elimination,HIGH,
2171,2171,Charleston,14,US,9,1,Casey T.,Elimination,LOW,
2172,2172,Charleston,14,US,9,1,Emily H.,Elimination,OUT,
2173,2173,Charleston,14,US,9,1,John T.,Elimination,IN,
2174,2174,Charleston,14,US,9,1,Sheldon S.,Elimination,HIGH,
2175,2175,Charleston,14,US,9,1,Shirley C.,Elimination,LOW,
2176,2176,Charleston,14,US,9,1,Sylva S.,Elimination,WIN,
2177,2177,Charleston,14,US,9,0,Amanda B.,Elimination,,
2178,2178,Charleston,14,US,9,0,Annie P.,Elimination,,
2179,2179,Charleston,14,US,9,0,BJ S.,Elimination,,
2180,2180,Charleston,14,US,9,0,Gerald S.,Elimination,,
2181,2181,Charleston,14,US,9,0,Jamie Ly.,Elimination,,
2182,2182,Charleston,14,US,9,0,Jim S.,Elimination,,
2183,2183,Charleston,14,US,9,0,Katsuji T.,Elimination,,
2184,2184,Charleston,14,US,9,0,Sam T.,Elimination,,
2185,2185,Charleston,14,US,9,0,Silvia B.,Elimination,,
2186,2186,Charleston,14,US,10,1,Brooke W.,Sudden Death Quickfire,IN,
2187,2187,Charleston,14,US,10,1,Casey T.,Sudden Death Quickfire,OUT,
2188,2188,Charleston,14,US,10,1,John T.,Sudden Death Quickfire,IN,
2189,2189,Charleston,14,US,10,1,Sheldon S.,Sudden Death Quickfire,WIN,
2190,2190,Charleston,14,US,10,1,Shirley C.,Sudden Death Quickfire,LOW,
2191,2191,Charleston,14,US,10,1,Sylva S.,Sudden Death Quickfire,LOW,
2192,2192,Charleston,14,US,10,0,Amanda B.,Sudden Death Quickfire,,
2193,2193,Charleston,14,US,10,0,Annie P.,Sudden Death Quickfire,,
2194,2194,Charleston,14,US,10,0,BJ S.,Sudden Death Quickfire,,
2195,2195,Charleston,14,US,10,0,Emily H.,Sudden Death Quickfire,,
2196,2196,Charleston,14,US,10,0,Gerald S.,Sudden Death Quickfire,,
2197,2197,Charleston,14,US,10,0,Jamie Ly.,Sudden Death Quickfire,,
2198,2198,Charleston,14,US,10,0,Jim S.,Sudden Death Quickfire,,
2199,2199,Charleston,14,US,10,0,Katsuji T.,Sudden Death Quickfire,,
2200,2200,Charleston,14,US,10,0,Sam T.,Sudden Death Quickfire,,
2201,2201,Charleston,14,US,10,0,Silvia B.,Sudden Death Quickfire,,
2202,2202,Charleston,14,US,10,1,Brooke W.,Elimination,LOW,
2203,2203,Charleston,14,US,10,1,John T.,Elimination,LOW,
2204,2204,Charleston,14,US,10,1,Sheldon S.,Elimination,HIGH,
2205,2205,Charleston,14,US,10,1,Shirley C.,Elimination,WIN,
2206,2206,Charleston,14,US,10,1,Sylva S.,Elimination,OUT,
2207,2207,Charleston,14,US,10,0,Amanda B.,Elimination,,
2208,2208,Charleston,14,US,10,0,Annie P.,Elimination,,
2209,2209,Charleston,14,US,10,0,BJ S.,Elimination,,
2210,2210,Charleston,14,US,10,0,Casey T.,Elimination,,
2211,2211,Charleston,14,US,10,0,Emily H.,Elimination,,
2212,2212,Charleston,14,US,10,0,Gerald S.,Elimination,,
2213,2213,Charleston,14,US,10,0,Jamie Ly.,Elimination,,
2214,2214,Charleston,14,US,10,0,Jim S.,Elimination,,
2215,2215,Charleston,14,US,10,0,Katsuji T.,Elimination,,
2216,2216,Charleston,14,US,10,0,Sam T.,Elimination,,
2217,2217,Charleston,14,US,10,0,Silvia B.,Elimination,,
2218,2218,Charleston,14,US,11,1,Brooke W.,Quickfire,IN,
2219,2219,Charleston,14,US,11,1,John T.,Quickfire,IN,
2220,2220,Charleston,14,US,11,1,Sheldon S.,Quickfire,WIN,
2221,2221,Charleston,14,US,11,1,Shirley C.,Quickfire,IN,
2222,2222,Charleston,14,US,11,0,Amanda B.,Quickfire,,
2223,2223,Charleston,14,US,11,0,Annie P.,Quickfire,,
2224,2224,Charleston,14,US,11,0,BJ S.,Quickfire,,
2225,2225,Charleston,14,US,11,0,Casey T.,Quickfire,,
2226,2226,Charleston,14,US,11,0,Emily H.,Quickfire,,
2227,2227,Charleston,14,US,11,0,Gerald S.,Quickfire,,
2228,2228,Charleston,14,US,11,0,Jamie Ly.,Quickfire,,
2229,2229,Charleston,14,US,11,0,Jim S.,Quickfire,,
2230,2230,Charleston,14,US,11,0,Katsuji T.,Quickfire,,
2231,2231,Charleston,14,US,11,0,Sam T.,Quickfire,,
2232,2232,Charleston,14,US,11,0,Silvia B.,Quickfire,,
2233,2233,Charleston,14,US,11,0,Sylva S.,Quickfire,,
2234,2234,Charleston,14,US,11,1,Brooke W.,Elimination,OUT,
2235,2235,Charleston,14,US,11,1,John T.,Elimination,LOW,
2236,2236,Charleston,14,US,11,1,Sheldon S.,Elimination,WIN,
2237,2237,Charleston,14,US,11,1,Shirley C.,Elimination,HIGH,
2238,2238,Charleston,14,US,11,0,Amanda B.,Elimination,,
2239,2239,Charleston,14,US,11,0,Annie P.,Elimination,,
2240,2240,Charleston,14,US,11,0,BJ S.,Elimination,,
2241,2241,Charleston,14,US,11,0,Casey T.,Elimination,,
2242,2242,Charleston,14,US,11,0,Emily H.,Elimination,,
2243,2243,Charleston,14,US,11,0,Gerald S.,Elimination,,
2244,2244,Charleston,14,US,11,0,Jamie Ly.,Elimination,,
2245,2245,Charleston,14,US,11,0,Jim S.,Elimination,,
2246,2246,Charleston,14,US,11,0,Katsuji T.,Elimination,,
2247,2247,Charleston,14,US,11,0,Sam T.,Elimination,,
2248,2248,Charleston,14,US,11,0,Silvia B.,Elimination,,
2249,2249,Charleston,14,US,11,0,Sylva S.,Elimination,,
2250,2250,Charleston,14,US,12,1,Brooke W.,Quickfire,WIN,
2251,2251,Charleston,14,US,12,1,John T.,Quickfire,IN,
2252,2252,Charleston,14,US,12,1,Sheldon S.,Quickfire,IN,
2253,2253,Charleston,14,US,12,1,Shirley C.,Quickfire,IN,
2254,2254,Charleston,14,US,12,0,Amanda B.,Quickfire,,
2255,2255,Charleston,14,US,12,0,Annie P.,Quickfire,,
2256,2256,Charleston,14,US,12,0,BJ S.,Quickfire,,
2257,2257,Charleston,14,US,12,0,Casey T.,Quickfire,,
2258,2258,Charleston,14,US,12,0,Emily H.,Quickfire,,
2259,2259,Charleston,14,US,12,0,Gerald S.,Quickfire,,
2260,2260,Charleston,14,US,12,0,Jamie Ly.,Quickfire,,
2261,2261,Charleston,14,US,12,0,Jim S.,Quickfire,,
2262,2262,Charleston,14,US,12,0,Katsuji T.,Quickfire,,
2263,2263,Charleston,14,US,12,0,Sam T.,Quickfire,,
2264,2264,Charleston,14,US,12,0,Silvia B.,Quickfire,,
2265,2265,Charleston,14,US,12,0,Sylva S.,Quickfire,,
2266,2266,Charleston,14,US,12,1,Brooke W.,Elimination,WIN,
2267,2267,Charleston,14,US,12,1,John T.,Elimination,OUT,
2268,2268,Charleston,14,US,12,1,Sheldon S.,Elimination,IN,
2269,2269,Charleston,14,US,12,1,Shirley C.,Elimination,IN,
2270,2270,Charleston,14,US,12,0,Amanda B.,Elimination,,
2271,2271,Charleston,14,US,12,0,Annie P.,Elimination,,
2272,2272,Charleston,14,US,12,0,BJ S.,Elimination,,
2273,2273,Charleston,14,US,12,0,Casey T.,Elimination,,
2274,2274,Charleston,14,US,12,0,Emily H.,Elimination,,
2275,2275,Charleston,14,US,12,0,Gerald S.,Elimination,,
2276,2276,Charleston,14,US,12,0,Jamie Ly.,Elimination,,
2277,2277,Charleston,14,US,12,0,Jim S.,Elimination,,
2278,2278,Charleston,14,US,12,0,Katsuji T.,Elimination,,
2279,2279,Charleston,14,US,12,0,Sam T.,Elimination,,
2280,2280,Charleston,14,US,12,0,Silvia B.,Elimination,,
2281,2281,Charleston,14,US,12,0,Sylva S.,Elimination,,
2282,2282,Charleston,14,US,13,1,Brooke W.,Quickfire,WIN,
2283,2283,Charleston,14,US,13,1,Sheldon S.,Quickfire,IN,
2284,2284,Charleston,14,US,13,1,Shirley C.,Quickfire,IN,
2285,2285,Charleston,14,US,13,0,Amanda B.,Quickfire,,
2286,2286,Charleston,14,US,13,0,Annie P.,Quickfire,,
2287,2287,Charleston,14,US,13,0,BJ S.,Quickfire,,
2288,2288,Charleston,14,US,13,0,Casey T.,Quickfire,,
2289,2289,Charleston,14,US,13,0,Emily H.,Quickfire,,
2290,2290,Charleston,14,US,13,0,Gerald S.,Quickfire,,
2291,2291,Charleston,14,US,13,0,Jamie Ly.,Quickfire,,
2292,2292,Charleston,14,US,13,0,Jim S.,Quickfire,,
2293,2293,Charleston,14,US,13,0,John T.,Quickfire,,
2294,2294,Charleston,14,US,13,0,Katsuji T.,Quickfire,,
2295,2295,Charleston,14,US,13,0,Sam T.,Quickfire,,
2296,2296,Charleston,14,US,13,0,Silvia B.,Quickfire,,
2297,2297,Charleston,14,US,13,0,Sylva S.,Quickfire,,
2298,2298,Charleston,14,US,13,1,Brooke W.,Elimination,IN,
2299,2299,Charleston,14,US,13,1,Sheldon S.,Elimination,OUT,
2300,2300,Charleston,14,US,13,1,Shirley C.,Elimination,WIN,
2301,2301,Charleston,14,US,13,0,Amanda B.,Elimination,,
2302,2302,Charleston,14,US,13,0,Annie P.,Elimination,,
2303,2303,Charleston,14,US,13,0,BJ S.,Elimination,,
2304,2304,Charleston,14,US,13,0,Casey T.,Elimination,,
2305,2305,Charleston,14,US,13,0,Emily H.,Elimination,,
2306,2306,Charleston,14,US,13,0,Gerald S.,Elimination,,
2307,2307,Charleston,14,US,13,0,Jamie Ly.,Elimination,,
2308,2308,Charleston,14,US,13,0,Jim S.,Elimination,,
2309,2309,Charleston,14,US,13,0,John T.,Elimination,,
2310,2310,Charleston,14,US,13,0,Katsuji T.,Elimination,,
2311,2311,Charleston,14,US,13,0,Sam T.,Elimination,,
2312,2312,Charleston,14,US,13,0,Silvia B.,Elimination,,
2313,2313,Charleston,14,US,13,0,Sylva S.,Elimination,,
2314,2314,Charleston,14,US,14,1,Brooke W.,Elimination,WINNER,
2315,2315,Charleston,14,US,14,1,Shirley C.,Elimination,RUNNER-UP,
2316,2316,Charleston,14,US,14,0,Amanda B.,Elimination,,
2317,2317,Charleston,14,US,14,0,Annie P.,Elimination,,
2318,2318,Charleston,14,US,14,0,BJ S.,Elimination,,
2319,2319,Charleston,14,US,14,0,Casey T.,Elimination,,
2320,2320,Charleston,14,US,14,0,Emily H.,Elimination,,
2321,2321,Charleston,14,US,14,0,Gerald S.,Elimination,,
2322,2322,Charleston,14,US,14,0,Jamie Ly.,Elimination,,
2323,2323,Charleston,14,US,14,0,Jim S.,Elimination,,
2324,2324,Charleston,14,US,14,0,John T.,Elimination,,
2325,2325,Charleston,14,US,14,0,Katsuji T.,Elimination,,
2326,2326,Charleston,14,US,14,0,Sam T.,Elimination,,
2327,2327,Charleston,14,US,14,0,Sheldon S.,Elimination,,
2328,2328,Charleston,14,US,14,0,Silvia B.,Elimination,,
2329,2329,Charleston,14,US,14,0,Sylva S.,Elimination,,
2330,2330,Chicago,4,US,1,1,Andrew D.,Quickfire,IN,
2331,2331,Chicago,4,US,1,1,Antonia L.,Quickfire,WIN,
2332,2332,Chicago,4,US,1,1,Dale T.,Quickfire,WIN,
2333,2333,Chicago,4,US,1,1,Erik H.,Quickfire,WIN,
2334,2334,Chicago,4,US,1,1,Jennifer B.,Quickfire,WIN,
2335,2335,Chicago,4,US,1,1,Lisa F.,Quickfire,IN,
2336,2336,Chicago,4,US,1,1,Manuel T.,Quickfire,IN,
2337,2337,Chicago,4,US,1,1,Mark S.,Quickfire,WIN,
2338,2338,Chicago,4,US,1,1,Nikki C.,Quickfire,IN,
2339,2339,Chicago,4,US,1,1,Nimma O.,Quickfire,IN,
2340,2340,Chicago,4,US,1,1,Richard B.,Quickfire,WIN,
2341,2341,Chicago,4,US,1,1,Ryan S.,Quickfire,WIN,
2342,2342,Chicago,4,US,1,1,Spike M.,Quickfire,WIN,
2343,2343,Chicago,4,US,1,1,Stephanie I.,Quickfire,IN,
2344,2344,Chicago,4,US,1,1,Valerie B.,Quickfire,IN,
2345,2345,Chicago,4,US,1,1,Zoi A.,Quickfire,IN,
2346,2346,Chicago,4,US,1,1,Andrew D.,Elimination,IN,
2347,2347,Chicago,4,US,1,1,Antonia L.,Elimination,HIGH,
2348,2348,Chicago,4,US,1,1,Dale T.,Elimination,IN,
2349,2349,Chicago,4,US,1,1,Erik H.,Elimination,LOW,
2350,2350,Chicago,4,US,1,1,Jennifer B.,Elimination,IN,
2351,2351,Chicago,4,US,1,1,Lisa F.,Elimination,IN,
2352,2352,Chicago,4,US,1,1,Manuel T.,Elimination,IN,
2353,2353,Chicago,4,US,1,1,Mark S.,Elimination,IN,
2354,2354,Chicago,4,US,1,1,Nikki C.,Elimination,HIGH,
2355,2355,Chicago,4,US,1,1,Nimma O.,Elimination,OUT,
2356,2356,Chicago,4,US,1,1,Richard B.,Elimination,HIGH,
2357,2357,Chicago,4,US,1,1,Ryan S.,Elimination,LOW,
2358,2358,Chicago,4,US,1,1,Spike M.,Elimination,IN,
2359,2359,Chicago,4,US,1,1,Stephanie I.,Elimination,WIN,
2360,2360,Chicago,4,US,1,1,Valerie B.,Elimination,IN,
2361,2361,Chicago,4,US,1,1,Zoi A.,Elimination,IN,
2362,2362,Chicago,4,US,2,1,Andrew D.,Quickfire,IN,
2363,2363,Chicago,4,US,2,1,Antonia L.,Quickfire,IN,
2364,2364,Chicago,4,US,2,1,Dale T.,Quickfire,IN,
2365,2365,Chicago,4,US,2,1,Erik H.,Quickfire,IN,
2366,2366,Chicago,4,US,2,1,Jennifer B.,Quickfire,IN,
2367,2367,Chicago,4,US,2,1,Lisa F.,Quickfire,IN,
2368,2368,Chicago,4,US,2,1,Manuel T.,Quickfire,IN,
2369,2369,Chicago,4,US,2,1,Mark S.,Quickfire,WIN,
2370,2370,Chicago,4,US,2,1,Nikki C.,Quickfire,IN,
2371,2371,Chicago,4,US,2,1,Richard B.,Quickfire,IN,
2372,2372,Chicago,4,US,2,1,Ryan S.,Quickfire,IN,
2373,2373,Chicago,4,US,2,1,Spike M.,Quickfire,IN,
2374,2374,Chicago,4,US,2,1,Stephanie I.,Quickfire,IN,
2375,2375,Chicago,4,US,2,1,Valerie B.,Quickfire,IN,
2376,2376,Chicago,4,US,2,1,Zoi A.,Quickfire,IN,
2377,2377,Chicago,4,US,2,0,Nimma O.,Quickfire,,
2378,2378,Chicago,4,US,2,1,Andrew D.,Elimination,WIN,
2379,2379,Chicago,4,US,2,1,Antonia L.,Elimination,LOW,
2380,2380,Chicago,4,US,2,1,Dale T.,Elimination,LOW,
2381,2381,Chicago,4,US,2,1,Erik H.,Elimination,IN,
2382,2382,Chicago,4,US,2,1,Jennifer B.,Elimination,HIGH,
2383,2383,Chicago,4,US,2,1,Lisa F.,Elimination,HIGH,
2384,2384,Chicago,4,US,2,1,Manuel T.,Elimination,HIGH,
2385,2385,Chicago,4,US,2,1,Mark S.,Elimination,IN,
2386,2386,Chicago,4,US,2,1,Nikki C.,Elimination,LOW,
2387,2387,Chicago,4,US,2,1,Richard B.,Elimination,IN,
2388,2388,Chicago,4,US,2,1,Ryan S.,Elimination,IN,
2389,2389,Chicago,4,US,2,1,Spike M.,Elimination,LOW,
2390,2390,Chicago,4,US,2,1,Stephanie I.,Elimination,LOW,
2391,2391,Chicago,4,US,2,1,Valerie B.,Elimination,OUT,
2392,2392,Chicago,4,US,2,1,Zoi A.,Elimination,HIGH,
2393,2393,Chicago,4,US,2,0,Nimma O.,Elimination,,
2394,2394,Chicago,4,US,3,1,Andrew D.,Quickfire,IN,
2395,2395,Chicago,4,US,3,1,Antonia L.,Quickfire,IN,
2396,2396,Chicago,4,US,3,1,Dale T.,Quickfire,IN,
2397,2397,Chicago,4,US,3,1,Erik H.,Quickfire,IN,
2398,2398,Chicago,4,US,3,1,Jennifer B.,Quickfire,IN,
2399,2399,Chicago,4,US,3,1,Lisa F.,Quickfire,IN,
2400,2400,Chicago,4,US,3,1,Manuel T.,Quickfire,IN,
2401,2401,Chicago,4,US,3,1,Mark S.,Quickfire,IN,
2402,2402,Chicago,4,US,3,1,Nikki C.,Quickfire,IN,
2403,2403,Chicago,4,US,3,1,Richard B.,Quickfire,WIN,
2404,2404,Chicago,4,US,3,1,Ryan S.,Quickfire,IN,
2405,2405,Chicago,4,US,3,1,Spike M.,Quickfire,IN,
2406,2406,Chicago,4,US,3,1,Stephanie I.,Quickfire,IN,
2407,2407,Chicago,4,US,3,1,Zoi A.,Quickfire,IN,
2408,2408,Chicago,4,US,3,0,Nimma O.,Quickfire,,
2409,2409,Chicago,4,US,3,0,Valerie B.,Quickfire,,
2410,2410,Chicago,4,US,3,1,Andrew D.,Elimination,LOW,
2411,2411,Chicago,4,US,3,1,Antonia L.,Elimination,HIGH,
2412,2412,Chicago,4,US,3,1,Dale T.,Elimination,LOW,
2413,2413,Chicago,4,US,3,1,Erik H.,Elimination,OUT,
2414,2414,Chicago,4,US,3,1,Jennifer B.,Elimination,LOW,
2415,2415,Chicago,4,US,3,1,Lisa F.,Elimination,HIGH,
2416,2416,Chicago,4,US,3,1,Manuel T.,Elimination,HIGH,
2417,2417,Chicago,4,US,3,1,Mark S.,Elimination,HIGH,
2418,2418,Chicago,4,US,3,1,Nikki C.,Elimination,HIGH,
2419,2419,Chicago,4,US,3,1,Richard B.,Elimination,HIGH,
2420,2420,Chicago,4,US,3,1,Ryan S.,Elimination,LOW,
2421,2421,Chicago,4,US,3,1,Spike M.,Elimination,LOW,
2422,2422,Chicago,4,US,3,1,Stephanie I.,Elimination,WIN,
2423,2423,Chicago,4,US,3,1,Zoi A.,Elimination,LOW,
2424,2424,Chicago,4,US,3,0,Nimma O.,Elimination,,
2425,2425,Chicago,4,US,3,0,Valerie B.,Elimination,,
2426,2426,Chicago,4,US,4,1,Andrew D.,Quickfire,IN,
2427,2427,Chicago,4,US,4,1,Antonia L.,Quickfire,IN,
2428,2428,Chicago,4,US,4,1,Dale T.,Quickfire,WIN,
2429,2429,Chicago,4,US,4,1,Jennifer B.,Quickfire,IN,
2430,2430,Chicago,4,US,4,1,Lisa F.,Quickfire,IN,
2431,2431,Chicago,4,US,4,1,Manuel T.,Quickfire,IN,
2432,2432,Chicago,4,US,4,1,Mark S.,Quickfire,IN,
2433,2433,Chicago,4,US,4,1,Nikki C.,Quickfire,IN,
2434,2434,Chicago,4,US,4,1,Richard B.,Quickfire,IN,
2435,2435,Chicago,4,US,4,1,Ryan S.,Quickfire,IN,
2436,2436,Chicago,4,US,4,1,Spike M.,Quickfire,IN,
2437,2437,Chicago,4,US,4,1,Stephanie I.,Quickfire,IN,
2438,2438,Chicago,4,US,4,1,Zoi A.,Quickfire,IN,
2439,2439,Chicago,4,US,4,0,Erik H.,Quickfire,,
2440,2440,Chicago,4,US,4,0,Nimma O.,Quickfire,,
2441,2441,Chicago,4,US,4,0,Valerie B.,Quickfire,,
2442,2442,Chicago,4,US,4,1,Andrew D.,Elimination,HIGH,
2443,2443,Chicago,4,US,4,1,Antonia L.,Elimination,LOW,
2444,2444,Chicago,4,US,4,1,Dale T.,Elimination,HIGH,
2445,2445,Chicago,4,US,4,1,Jennifer B.,Elimination,IN,
2446,2446,Chicago,4,US,4,1,Lisa F.,Elimination,HIGH,
2447,2447,Chicago,4,US,4,1,Manuel T.,Elimination,OUT,
2448,2448,Chicago,4,US,4,1,Mark S.,Elimination,IN,
2449,2449,Chicago,4,US,4,1,Nikki C.,Elimination,IN,
2450,2450,Chicago,4,US,4,1,Richard B.,Elimination,WIN,
2451,2451,Chicago,4,US,4,1,Ryan S.,Elimination,IN,
2452,2452,Chicago,4,US,4,1,Spike M.,Elimination,LOW,
2453,2453,Chicago,4,US,4,1,Stephanie I.,Elimination,HIGH,
2454,2454,Chicago,4,US,4,1,Zoi A.,Elimination,LOW,
2455,2455,Chicago,4,US,4,0,Erik H.,Elimination,,
2456,2456,Chicago,4,US,4,0,Nimma O.,Elimination,,
2457,2457,Chicago,4,US,4,0,Valerie B.,Elimination,,
2458,2458,Chicago,4,US,5,1,Andrew D.,Quickfire,IN,
2459,2459,Chicago,4,US,5,1,Antonia L.,Quickfire,WIN,
2460,2460,Chicago,4,US,5,1,Dale T.,Quickfire,IN,
2461,2461,Chicago,4,US,5,1,Jennifer B.,Quickfire,IN,
2462,2462,Chicago,4,US,5,1,Lisa F.,Quickfire,IN,
2463,2463,Chicago,4,US,5,1,Mark S.,Quickfire,IN,
2464,2464,Chicago,4,US,5,1,Nikki C.,Quickfire,IN,
2465,2465,Chicago,4,US,5,1,Richard B.,Quickfire,IN,
2466,2466,Chicago,4,US,5,1,Ryan S.,Quickfire,IN,
2467,2467,Chicago,4,US,5,1,Spike M.,Quickfire,IN,
2468,2468,Chicago,4,US,5,1,Stephanie I.,Quickfire,IN,
2469,2469,Chicago,4,US,5,1,Zoi A.,Quickfire,IN,
2470,2470,Chicago,4,US,5,0,Erik H.,Quickfire,,
2471,2471,Chicago,4,US,5,0,Manuel T.,Quickfire,,
2472,2472,Chicago,4,US,5,0,Nimma O.,Quickfire,,
2473,2473,Chicago,4,US,5,0,Valerie B.,Quickfire,,
2474,2474,Chicago,4,US,5,1,Andrew D.,Elimination,LOW,
2475,2475,Chicago,4,US,5,1,Antonia L.,Elimination,LOW,
2476,2476,Chicago,4,US,5,1,Dale T.,Elimination,HIGH,
2477,2477,Chicago,4,US,5,1,Jennifer B.,Elimination,IN,
2478,2478,Chicago,4,US,5,1,Lisa F.,Elimination,WIN,
2479,2479,Chicago,4,US,5,1,Mark S.,Elimination,IN,
2480,2480,Chicago,4,US,5,1,Nikki C.,Elimination,IN,
2481,2481,Chicago,4,US,5,1,Richard B.,Elimination,LOW,
2482,2482,Chicago,4,US,5,1,Ryan S.,Elimination,IN,
2483,2483,Chicago,4,US,5,1,Spike M.,Elimination,LOW,
2484,2484,Chicago,4,US,5,1,Stephanie I.,Elimination,HIGH,
2485,2485,Chicago,4,US,5,1,Zoi A.,Elimination,OUT,
2486,2486,Chicago,4,US,5,0,Erik H.,Elimination,,
2487,2487,Chicago,4,US,5,0,Manuel T.,Elimination,,
2488,2488,Chicago,4,US,5,0,Nimma O.,Elimination,,
2489,2489,Chicago,4,US,5,0,Valerie B.,Elimination,,
2490,2490,Chicago,4,US,6,1,Andrew D.,Quickfire,IN,
2491,2491,Chicago,4,US,6,1,Antonia L.,Quickfire,IN,
2492,2492,Chicago,4,US,6,1,Dale T.,Quickfire,IN,
2493,2493,Chicago,4,US,6,1,Jennifer B.,Quickfire,WIN,
2494,2494,Chicago,4,US,6,1,Lisa F.,Quickfire,IN,
2495,2495,Chicago,4,US,6,1,Mark S.,Quickfire,IN,
2496,2496,Chicago,4,US,6,1,Nikki C.,Quickfire,IN,
2497,2497,Chicago,4,US,6,1,Richard B.,Quickfire,IN,
2498,2498,Chicago,4,US,6,1,Ryan S.,Quickfire,IN,
2499,2499,Chicago,4,US,6,1,Spike M.,Quickfire,IN,
2500,2500,Chicago,4,US,6,1,Stephanie I.,Quickfire,IN,
2501,2501,Chicago,4,US,6,0,Erik H.,Quickfire,,
2502,2502,Chicago,4,US,6,0,Manuel T.,Quickfire,,
2503,2503,Chicago,4,US,6,0,Nimma O.,Quickfire,,
2504,2504,Chicago,4,US,6,0,Valerie B.,Quickfire,,
2505,2505,Chicago,4,US,6,0,Zoi A.,Quickfire,,
2506,2506,Chicago,4,US,6,1,Andrew D.,Elimination,IN,
2507,2507,Chicago,4,US,6,1,Antonia L.,Elimination,HIGH,
2508,2508,Chicago,4,US,6,1,Dale T.,Elimination,WIN,
2509,2509,Chicago,4,US,6,1,Jennifer B.,Elimination,IN,
2510,2510,Chicago,4,US,6,1,Lisa F.,Elimination,IN,
2511,2511,Chicago,4,US,6,1,Mark S.,Elimination,IN,
2512,2512,Chicago,4,US,6,1,Nikki C.,Elimination,LOW,
2513,2513,Chicago,4,US,6,1,Richard B.,Elimination,IN,
2514,2514,Chicago,4,US,6,1,Ryan S.,Elimination,OUT,
